,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental count,score,score_type,Temperature Category
245,11/12/2017,5,-5.6,38,3.2,0.0,0.0,Winter,No Holiday,Yes,53,40.0,0-100,frost
246,11/12/2017,6,-5.9,39,2.9,0.0,0.0,Winter,No Holiday,Yes,165,4.0,0-10,frost
247,11/12/2017,7,-6.0,39,3.1,0.0,0.0,Winter,No Holiday,Yes,315,32.0,0-100,frost
248,11/12/2017,8,-6.0,38,3.6,0.0,0.0,Winter,No Holiday,Yes,266,10.0,0-10,frost
249,11/12/2017,9,-5.9,36,5.1,0.0,0.0,Winter,No Holiday,Yes,349,5.0,0-10,frost
250,11/12/2017,10,-5.3,32,4.5,0.0,0.0,Winter,No Holiday,Yes,266,9.0,0-10,frost
251,11/12/2017,11,-4.7,36,3.8,0.0,0.0,Winter,No Holiday,Yes,160,33.0,0-100,cold
252,11/12/2017,12,-5.2,33,4.6,0.0,0.0,Winter,No Holiday,Yes,389,80.0,0-100,frost
253,11/12/2017,13,-5.4,32,5.1,0.0,0.0,Winter,No Holiday,Yes,253,10.0,0-100,frost
254,11/12/2017,14,-5.4,31,4.1,0.0,0.0,Winter,No Holiday,Yes,261,7.0,0-10,frost
255,11/12/2017,15,-5.5,33,4.5,0.0,0.0,Winter,No Holiday,Yes,431,69.0,0-100,frost
256,11/12/2017,16,-6.0,40,4.0,0.0,0.0,Winter,No Holiday,Yes,238,87.0,0-100,frost
257,11/12/2017,17,-7.1,44,4.2,0.0,0.0,Winter,No Holiday,Yes,687,90.0,0-100,frost
258,11/12/2017,18,-7.9,43,3.3,0.0,0.0,Winter,No Holiday,Yes,627,92.0,0-100,frost
259,11/12/2017,19,-8.6,45,3.9,0.0,0.0,Winter,No Holiday,Yes,373,10.0,0-100,frost
260,11/12/2017,20,-9.3,49,3.8,0.0,0.0,Winter,No Holiday,Yes,173,10.0,0-10,frost
261,11/12/2017,21,-9.7,51,2.5,0.0,0.0,Winter,No Holiday,Yes,97,0.0,0-10,frost
262,11/12/2017,22,-10.2,50,3.0,0.0,0.0,Winter,No Holiday,Yes,61,60.0,0-100,frost
263,11/12/2017,23,-10.7,53,1.2,0.0,0.0,Winter,No Holiday,Yes,222,82.0,0-100,frost
264,12/12/2017,0,-11.0,51,1.1,0.0,0.0,Winter,No Holiday,Yes,104,4.0,0-10,frost
265,12/12/2017,1,-11.2,51,1.1,0.0,0.0,Winter,No Holiday,Yes,115,85.0,0-100,frost
266,12/12/2017,2,-11.5,50,0.7,0.0,0.0,Winter,No Holiday,Yes,147,9.0,0-10,frost
267,12/12/2017,3,-11.6,50,2.2,0.0,0.0,Winter,No Holiday,Yes,47,9.0,0-10,frost
268,12/12/2017,4,-11.6,47,2.1,0.0,0.0,Winter,No Holiday,Yes,13,72.0,0-100,frost
269,12/12/2017,5,-11.6,45,2.8,0.0,0.0,Winter,No Holiday,Yes,109,10.0,0-10,frost
270,12/12/2017,6,-11.8,47,2.5,0.0,0.0,Winter,No Holiday,Yes,168,6.0,0-10,frost
271,12/12/2017,7,-12.1,50,2.3,0.0,0.0,Winter,No Holiday,Yes,205,7.0,0-10,frost
272,12/12/2017,8,-12.3,52,1.3,0.0,0.0,Winter,No Holiday,Yes,659,10.0,0-100,frost
273,12/12/2017,9,-11.8,46,2.9,0.0,0.0,Winter,No Holiday,Yes,207,88.0,0-100,frost
274,12/12/2017,10,-10.5,45,3.3,0.0,0.0,Winter,No Holiday,Yes,225,87.0,0-100,frost
275,12/12/2017,11,-9.4,42,3.1,0.0,0.0,Winter,No Holiday,Yes,68,55.0,0-100,frost
276,12/12/2017,12,-8.3,35,2.9,0.0,0.0,Winter,No Holiday,Yes,295,74.0,0-100,frost
277,12/12/2017,13,-6.9,37,2.4,0.0,0.0,Winter,No Holiday,Yes,148,10.0,0-100,frost
278,12/12/2017,14,-5.4,32,2.0,0.0,0.0,Winter,No Holiday,Yes,301,84.0,0-100,frost
279,12/12/2017,15,-5.8,30,2.8,0.0,0.0,Winter,No Holiday,Yes,103,10.0,0-100,frost
280,12/12/2017,16,-6.0,29,2.8,0.0,0.0,Winter,No Holiday,Yes,296,65.0,0-100,frost
281,12/12/2017,17,-7.0,32,2.6,0.0,0.0,Winter,No Holiday,Yes,294,38.0,0-100,frost
282,12/12/2017,18,-7.7,36,1.0,0.0,0.0,Winter,No Holiday,Yes,259,10.0,0-100,frost
283,12/12/2017,19,-8.2,43,1.1,0.0,0.0,Winter,No Holiday,Yes,235,99.0,0-100,frost
284,12/12/2017,20,-8.4,42,1.0,0.0,0.0,Winter,No Holiday,Yes,390,20.0,0-100,frost
285,12/12/2017,21,-8.8,43,1.4,0.0,0.0,Winter,No Holiday,Yes,227,55.0,0-100,frost
286,12/12/2017,22,-9.0,45,1.3,0.0,0.0,Winter,No Holiday,Yes,160,10.0,0-10,frost
287,12/12/2017,23,-9.3,47,2.1,0.0,0.0,Winter,No Holiday,Yes,155,10.0,0-100,frost
288,13/12/2017,0,-9.5,48,1.3,0.0,0.0,Winter,No Holiday,Yes,154,5.0,0-10,frost
289,13/12/2017,1,-10.2,52,1.6,0.0,0.0,Winter,No Holiday,Yes,263,10.0,0-10,frost
290,13/12/2017,2,-10.4,53,1.8,0.0,0.0,Winter,No Holiday,Yes,170,7.0,0-10,frost
291,13/12/2017,3,-10.9,55,1.8,0.0,0.0,Winter,No Holiday,Yes,65,90.0,0-100,frost
292,13/12/2017,4,-11.4,58,1.3,0.0,0.0,Winter,No Holiday,Yes,34,94.0,0-100,frost
293,13/12/2017,5,,58,1.1,0.0,0.0,Winter,No Holiday,Yes,78,23.0,0-100,
294,13/12/2017,6,-11.9,57,1.1,0.0,0.0,Winter,No Holiday,Yes,209,1.0,0-10,frost
295,13/12/2017,7,-11.7,53,1.6,0.0,0.0,Winter,No Holiday,Yes,189,73.0,0-100,frost
296,13/12/2017,8,-11.4,47,3.3,0.0,0.0,Winter,No Holiday,Yes,802,89.0,0-100,frost
297,13/12/2017,9,-11.1,46,3.4,0.0,0.0,Winter,No Holiday,Yes,554,4.0,0-10,frost
298,13/12/2017,10,-9.5,39,2.1,0.0,0.0,Winter,No Holiday,Yes,180,83.0,0-100,frost
299,13/12/2017,11,-8.1,35,1.8,0.0,0.0,Winter,No Holiday,Yes,180,8.0,0-10,frost
300,13/12/2017,12,-6.5,30,2.9,0.0,0.0,Winter,No Holiday,Yes,392,77.0,0-100,frost
301,13/12/2017,13,-5.8,28,2.9,0.0,0.0,Winter,No Holiday,Yes,181,10.0,0-100,frost
302,13/12/2017,14,-4.7,27,2.9,0.0,0.0,Winter,No Holiday,Yes,166,9.0,0-10,cold
303,13/12/2017,15,-4.9,26,3.1,0.0,0.0,Winter,No Holiday,Yes,461,93.0,0-100,cold
304,13/12/2017,16,,26,2.2,0.0,0.0,Winter,No Holiday,Yes,321,7.0,0-10,
305,13/12/2017,17,-5.6,29,1.7,0.0,0.0,Winter,No Holiday,Yes,98,10.0,0-100,frost
306,13/12/2017,18,-6.6,33,1.1,0.0,0.0,Winter,No Holiday,Yes,685,5.0,0-10,frost
307,13/12/2017,19,-6.6,31,1.6,0.0,0.0,Winter,No Holiday,Yes,91,10.0,0-100,frost
308,13/12/2017,20,-7.6,35,0.8,0.0,0.0,Winter,No Holiday,Yes,443,5.0,0-10,frost
309,13/12/2017,21,-8.3,39,1.0,0.0,0.0,Winter,No Holiday,Yes,310,10.0,0-100,frost
310,13/12/2017,22,-8.9,39,0.1,0.0,0.0,Winter,No Holiday,Yes,169,10.0,0-100,frost
311,13/12/2017,23,-9.2,44,0.4,0.0,0.0,Winter,No Holiday,Yes,285,10.0,0-100,frost
312,14/12/2017,0,-9.5,50,0.6,0.0,0.0,Winter,No Holiday,Yes,165,58.0,0-100,frost
313,14/12/2017,1,-9.8,48,0.8,0.0,0.0,Winter,No Holiday,Yes,195,8.0,0-10,frost
314,14/12/2017,2,-10.6,44,0.8,0.0,0.0,Winter,No Holiday,Yes,150,10.0,0-100,frost
315,14/12/2017,3,-10.7,48,0.4,0.0,0.0,Winter,No Holiday,Yes,38,7.0,0-10,frost
316,14/12/2017,4,-11.0,50,0.8,0.0,0.0,Winter,No Holiday,Yes,6,10.0,0-100,frost
317,14/12/2017,5,-10.8,48,0.8,0.0,0.0,Winter,No Holiday,Yes,88,5.0,0-10,frost
318,14/12/2017,6,,55,0.8,0.0,0.0,Winter,No Holiday,Yes,114,10.0,0-10,
319,14/12/2017,7,-10.9,57,1.1,0.0,0.0,Winter,No Holiday,Yes,505,8.0,0-10,frost
320,14/12/2017,8,-10.4,54,1.1,0.0,0.0,Winter,No Holiday,Yes,762,10.0,0-100,frost
321,14/12/2017,9,-9.4,44,0.5,0.0,0.0,Winter,No Holiday,Yes,409,10.0,0-10,frost
322,14/12/2017,10,-7.7,43,0.9,0.0,0.0,Winter,No Holiday,Yes,221,10.0,0-10,frost
323,14/12/2017,11,-6.1,38,1.0,0.0,0.0,Winter,No Holiday,Yes,404,56.0,0-100,frost
324,14/12/2017,12,-4.9,34,1.3,0.0,0.0,Winter,No Holiday,Yes,265,74.0,0-100,cold
325,14/12/2017,13,-3.8,32,0.9,0.0,0.0,Winter,No Holiday,Yes,417,10.0,0-100,cold
326,14/12/2017,14,-2.7,28,0.7,0.0,0.0,Winter,No Holiday,Yes,245,10.0,0-100,cold
327,14/12/2017,15,-2.5,29,1.1,0.0,0.0,Winter,No Holiday,Yes,469,65.0,0-100,cold
328,14/12/2017,16,-2.4,28,0.9,0.0,0.0,Winter,No Holiday,Yes,90,10.0,0-10,cold
329,14/12/2017,17,-2.9,31,0.6,0.0,0.0,Winter,No Holiday,Yes,510,3.0,0-10,cold
330,14/12/2017,18,-3.5,35,1.1,0.0,0.0,Winter,No Holiday,Yes,605,57.0,0-100,cold
331,14/12/2017,19,-4.2,40,0.9,0.0,0.0,Winter,No Holiday,Yes,387,9.0,0-10,cold
332,14/12/2017,20,-4.8,43,1.1,0.0,0.0,Winter,No Holiday,Yes,272,83.0,0-100,cold
333,14/12/2017,21,-4.8,45,0.8,0.0,0.0,Winter,No Holiday,Yes,276,0.0,0-100,cold
334,14/12/2017,22,-4.9,44,1.1,0.0,0.0,Winter,No Holiday,Yes,347,10.0,0-100,cold
335,14/12/2017,23,-5.6,53,1.2,0.0,0.0,Winter,No Holiday,Yes,104,1.0,0-10,frost
336,15/12/2017,0,-5.7,53,0.6,0.0,0.0,Winter,No Holiday,Yes,149,9.0,0-10,frost
337,15/12/2017,1,-6.3,57,0.4,0.0,0.0,Winter,No Holiday,Yes,301,3.0,0-10,frost
338,15/12/2017,2,-6.8,58,0.4,0.0,0.0,Winter,No Holiday,Yes,228,3.0,0-10,frost
339,15/12/2017,3,-6.9,56,0.5,0.0,0.0,Winter,No Holiday,Yes,181,13.0,0-100,frost
340,15/12/2017,4,-7.1,59,0.8,0.0,0.0,Winter,No Holiday,Yes,82,8.0,0-10,frost
341,15/12/2017,5,-7.5,64,0.9,0.0,0.0,Winter,No Holiday,Yes,80,36.0,0-100,frost
342,15/12/2017,6,-7.4,64,0.7,0.0,0.0,Winter,No Holiday,Yes,217,7.0,0-10,frost
343,15/12/2017,7,-7.0,63,0.6,0.0,0.0,Winter,No Holiday,Yes,416,34.0,0-100,frost
344,15/12/2017,8,-6.6,64,1.1,0.0,0.0,Winter,No Holiday,Yes,1008,81.0,0-100,frost
345,15/12/2017,9,-5.9,60,0.6,0.0,0.0,Winter,No Holiday,Yes,525,10.0,0-10,frost
346,15/12/2017,10,-4.6,52,0.8,0.0,0.0,Winter,No Holiday,Yes,289,7.0,0-10,cold
347,15/12/2017,11,-2.9,46,1.0,0.0,0.0,Winter,No Holiday,Yes,202,10.0,0-10,cold
348,15/12/2017,12,-2.5,43,0.7,0.0,0.0,Winter,No Holiday,Yes,396,9.0,0-10,cold
349,15/12/2017,13,-1.6,40,0.3,0.0,0.0,Winter,No Holiday,Yes,431,10.0,0-100,cold
350,15/12/2017,14,-0.7,39,0.8,0.0,0.0,Winter,No Holiday,Yes,168,7.0,0-10,cold
351,15/12/2017,15,0.1,35,1.5,0.0,0.0,Winter,No Holiday,Yes,306,31.0,0-100,cold
352,15/12/2017,16,0.0,37,0.6,0.0,0.0,Winter,No Holiday,Yes,330,4.0,0-10,cold
353,15/12/2017,17,-0.2,39,0.8,0.0,0.0,Winter,No Holiday,Yes,54,74.0,0-100,cold
354,15/12/2017,18,0.1,43,0.9,0.0,0.0,Winter,No Holiday,Yes,711,62.0,0-100,cold
355,15/12/2017,19,0.6,41,1.2,0.0,0.0,Winter,No Holiday,Yes,164,39.0,0-100,cold
356,15/12/2017,20,0.9,42,1.2,0.0,0.0,Winter,No Holiday,Yes,268,10.0,0-100,cold
357,15/12/2017,21,0.7,47,2.7,0.0,0.0,Winter,No Holiday,Yes,496,7.0,0-10,cold
358,15/12/2017,22,-0.1,49,2.0,0.0,0.0,Winter,No Holiday,Yes,290,10.0,0-100,cold
359,15/12/2017,23,-1.3,60,2.5,0.0,0.0,Winter,No Holiday,Yes,232,85.0,0-100,cold
360,16/12/2017,0,-2.6,73,3.4,0.0,0.0,Winter,No Holiday,Yes,204,10.0,0-100,cold
361,16/12/2017,1,-3.4,76,2.9,0.0,0.0,Winter,No Holiday,Yes,196,0.0,0-100,cold
362,16/12/2017,2,-4.1,73,2.1,0.0,0.0,Winter,No Holiday,Yes,224,51.0,0-100,cold
363,16/12/2017,3,-4.5,71,1.6,0.0,0.0,Winter,No Holiday,Yes,38,5.0,0-10,cold
364,16/12/2017,4,-5.0,70,2.7,0.0,0.0,Winter,No Holiday,Yes,75,10.0,0-100,cold
365,16/12/2017,5,-5.6,72,2.0,0.0,0.0,Winter,No Holiday,Yes,62,82.0,0-100,frost
366,16/12/2017,6,-6.1,69,2.9,0.0,0.0,Winter,No Holiday,Yes,81,10.0,0-100,frost
367,16/12/2017,7,-6.7,64,2.1,0.0,0.0,Winter,No Holiday,Yes,79,6.0,0-10,frost
368,16/12/2017,8,-7.3,62,2.6,0.0,0.0,Winter,No Holiday,Yes,166,4.0,0-10,frost
369,16/12/2017,9,-7.2,47,2.8,0.0,0.0,Winter,No Holiday,Yes,231,9.0,0-10,frost
370,16/12/2017,10,-6.2,42,2.3,0.0,0.0,Winter,No Holiday,Yes,223,8.0,0-10,frost
371,16/12/2017,11,-5.2,30,4.0,0.0,0.0,Winter,No Holiday,Yes,298,91.0,0-100,frost
372,16/12/2017,12,-4.1,28,3.8,0.0,0.0,Winter,No Holiday,Yes,481,10.0,0-10,cold
373,16/12/2017,13,-3.7,23,4.0,0.0,0.0,Winter,No Holiday,Yes,252,93.0,0-100,cold
374,16/12/2017,14,-3.4,22,4.3,0.0,0.0,Winter,No Holiday,Yes,507,10.0,0-100,cold
375,16/12/2017,15,-3.3,22,5.0,0.0,0.0,Winter,No Holiday,Yes,348,7.0,0-10,cold
376,16/12/2017,16,-3.3,24,3.5,0.0,0.0,Winter,No Holiday,Yes,211,71.0,0-100,cold
377,16/12/2017,17,-4.6,26,2.6,0.0,0.0,Winter,No Holiday,Yes,303,6.0,0-10,cold
378,16/12/2017,18,-5.3,28,3.5,0.0,0.0,Winter,No Holiday,Yes,272,10.0,0-100,frost
379,16/12/2017,19,-6.0,32,2.4,0.0,0.0,Winter,No Holiday,Yes,109,89.0,0-100,frost
380,16/12/2017,20,-6.6,37,3.4,0.0,0.0,Winter,No Holiday,Yes,219,10.0,0-100,frost
381,16/12/2017,21,-7.1,39,3.2,0.0,0.0,Winter,No Holiday,Yes,128,10.0,0-100,frost
382,16/12/2017,22,-7.6,41,1.6,0.0,0.0,Winter,No Holiday,Yes,72,78.0,0-100,frost
383,16/12/2017,23,-8.0,41,2.2,0.0,0.0,Winter,No Holiday,Yes,253,71.0,0-100,frost
384,17/12/2017,0,-8.1,41,2.0,0.0,0.0,Winter,No Holiday,Yes,88,10.0,0-100,frost
385,17/12/2017,1,-8.4,40,1.6,0.0,0.0,Winter,No Holiday,Yes,241,10.0,0-100,frost
386,17/12/2017,2,-8.7,40,2.8,0.0,0.0,Winter,No Holiday,Yes,138,10.0,0-10,frost
387,17/12/2017,3,-9.0,40,3.1,0.0,0.0,Winter,No Holiday,Yes,27,6.0,0-10,frost
388,17/12/2017,4,-9.5,40,1.9,0.0,0.0,Winter,No Holiday,Yes,54,73.0,0-100,frost
389,17/12/2017,5,-9.7,41,3.1,0.0,0.0,Winter,No Holiday,Yes,46,69.0,0-100,frost
390,17/12/2017,6,-9.9,42,2.3,0.0,0.0,Winter,No Holiday,Yes,25,51.0,0-100,frost
391,17/12/2017,7,-10.2,42,2.3,0.0,0.0,Winter,No Holiday,Yes,80,60.0,0-100,frost
392,17/12/2017,8,-10.7,43,0.9,0.0,0.0,Winter,No Holiday,Yes,88,56.0,0-100,frost
393,17/12/2017,9,-10.5,38,1.1,0.0,0.0,Winter,No Holiday,Yes,64,10.0,0-100,frost
394,17/12/2017,10,-8.5,31,1.5,0.0,0.0,Winter,No Holiday,Yes,135,79.0,0-100,frost
395,17/12/2017,11,-7.2,29,1.8,0.0,0.0,Winter,No Holiday,Yes,136,25.0,0-100,frost
396,17/12/2017,12,-4.9,25,2.6,0.0,0.0,Winter,No Holiday,Yes,222,54.0,0-100,cold
397,17/12/2017,13,-4.5,25,3.2,0.0,0.0,Winter,No Holiday,Yes,258,33.0,0-100,cold
398,17/12/2017,14,-3.2,26,3.1,0.0,0.0,Winter,No Holiday,Yes,78,83.0,0-100,cold
399,17/12/2017,15,-2.5,28,2.0,0.0,0.0,Winter,No Holiday,Yes,225,90.0,0-100,cold
400,17/12/2017,16,-2.7,31,2.3,0.0,0.0,Winter,No Holiday,Yes,315,10.0,0-10,cold
401,17/12/2017,17,-3.8,35,2.4,0.0,0.0,Winter,No Holiday,Yes,346,6.0,0-10,cold
402,17/12/2017,18,-4.7,37,1.8,0.0,0.0,Winter,No Holiday,Yes,193,10.0,0-100,cold
403,17/12/2017,19,-5.6,39,1.1,0.0,0.0,Winter,No Holiday,Yes,110,19.0,0-100,frost
404,17/12/2017,20,-6.0,42,0.8,0.0,0.0,Winter,No Holiday,Yes,252,10.0,0-100,frost
405,17/12/2017,21,-6.5,45,0.7,0.0,0.0,Winter,No Holiday,Yes,94,10.0,0-100,frost
406,17/12/2017,22,-6.6,50,0.6,0.0,0.0,Winter,No Holiday,Yes,87,10.0,0-10,frost
407,17/12/2017,23,-6.9,53,0.7,0.0,0.0,Winter,No Holiday,Yes,95,81.0,0-100,frost
408,18/12/2017,0,-5.9,50,0.6,0.0,0.0,Winter,No Holiday,Yes,83,63.0,0-100,frost
409,18/12/2017,1,-5.3,48,0.4,0.0,0.0,Winter,No Holiday,Yes,64,6.0,0-10,frost
410,18/12/2017,2,-5.0,65,0.4,0.0,0.2,Winter,No Holiday,Yes,21,10.0,0-100,cold
411,18/12/2017,3,-5.3,76,1.0,0.3,0.5,Winter,No Holiday,Yes,27,4.0,0-10,frost
412,18/12/2017,4,-5.4,81,0.7,0.0,0.7,Winter,No Holiday,Yes,12,97.0,0-100,frost
413,18/12/2017,5,-5.3,81,0.9,0.0,0.8,Winter,No Holiday,Yes,32,6.0,0-10,frost
414,18/12/2017,6,-5.2,85,0.9,0.4,1.3,Winter,No Holiday,Yes,73,91.0,0-100,frost
415,18/12/2017,7,-5.0,85,0.7,0.0,1.8,Winter,No Holiday,Yes,161,13.0,0-100,cold
416,18/12/2017,8,-4.6,86,1.2,0.0,2.0,Winter,No Holiday,Yes,166,9.0,0-10,cold
417,18/12/2017,9,-4.3,89,1.0,1.6,4.0,Winter,No Holiday,Yes,26,56.0,0-100,cold
418,18/12/2017,10,-3.7,87,1.0,0.0,4.8,Winter,No Holiday,Yes,27,6.0,0-100,cold
419,18/12/2017,11,-2.9,85,1.2,0.0,4.8,Winter,No Holiday,Yes,31,0.0,0-100,cold
420,18/12/2017,12,-1.8,83,1.2,1.1,5.1,Winter,No Holiday,Yes,22,0.0,0-100,cold
421,18/12/2017,13,-0.9,84,1.2,0.0,5.0,Winter,No Holiday,Yes,140,42.0,0-100,cold
422,18/12/2017,14,0.5,76,0.9,0.0,4.2,Winter,No Holiday,Yes,151,9.0,0-10,cold
423,18/12/2017,15,1.6,73,0.9,0.0,3.2,Winter,No Holiday,Yes,151,10.0,0-100,cold
424,18/12/2017,16,1.8,76,0.8,0.0,2.7,Winter,No Holiday,Yes,102,83.0,0-100,cold
425,18/12/2017,17,0.4,84,0.8,0.0,2.7,Winter,No Holiday,Yes,231,10.0,0-100,cold
426,18/12/2017,18,0.0,88,0.6,0.0,2.7,Winter,No Holiday,Yes,373,8.0,0-10,cold
427,18/12/2017,19,1.3,65,1.1,0.0,2.7,Winter,No Holiday,Yes,290,62.0,0-100,cold
428,18/12/2017,20,3.3,65,3.2,0.0,2.7,Winter,No Holiday,Yes,195,45.0,0-100,cold
429,18/12/2017,21,2.8,73,2.4,0.0,2.6,Winter,No Holiday,Yes,92,6.0,0-10,cold
430,18/12/2017,22,1.5,82,2.4,0.0,2.6,Winter,No Holiday,Yes,184,64.0,0-100,cold
431,18/12/2017,23,0.1,81,2.9,0.0,2.6,Winter,No Holiday,Yes,184,90.0,0-100,cold
432,19/12/2017,0,-1.0,73,2.3,0.0,2.6,Winter,No Holiday,Yes,90,2.0,0-10,cold
433,19/12/2017,1,-2.0,72,0.8,0.0,2.6,Winter,No Holiday,Yes,120,5.0,0-10,cold
434,19/12/2017,2,-2.7,72,0.9,0.0,2.6,Winter,No Holiday,Yes,50,0.0,0-100,cold
435,19/12/2017,3,-2.8,58,1.6,0.0,2.6,Winter,No Holiday,Yes,44,10.0,0-100,cold
436,19/12/2017,4,-2.9,59,1.8,0.0,2.6,Winter,No Holiday,Yes,30,10.0,0-100,cold
437,19/12/2017,5,-3.9,66,0.7,0.0,2.6,Winter,No Holiday,Yes,43,10.0,0-100,cold
438,19/12/2017,6,-4.3,70,1.6,0.0,2.6,Winter,No Holiday,Yes,48,50.0,0-100,cold
439,19/12/2017,7,-4.4,64,2.8,0.0,2.6,Winter,No Holiday,Yes,135,10.0,0-10,cold
440,19/12/2017,8,-5.2,58,2.2,0.0,2.5,Winter,No Holiday,Yes,68,55.0,0-100,frost
441,19/12/2017,9,-5.3,48,2.6,0.0,2.5,Winter,No Holiday,Yes,240,10.0,0-100,frost
442,19/12/2017,10,-4.6,41,2.8,0.0,2.5,Winter,No Holiday,Yes,180,10.0,0-100,cold
443,19/12/2017,11,-3.5,35,2.2,0.0,2.5,Winter,No Holiday,Yes,146,10.0,0-100,cold
444,19/12/2017,12,-2.5,31,2.6,0.0,2.3,Winter,No Holiday,Yes,72,10.0,0-100,cold
445,19/12/2017,13,-2.2,25,3.2,0.0,2.2,Winter,No Holiday,Yes,73,87.0,0-100,cold
446,19/12/2017,14,-2.2,23,3.7,0.0,2.2,Winter,No Holiday,Yes,164,56.0,0-100,cold
447,19/12/2017,15,-1.3,26,3.0,0.0,2.1,Winter,No Holiday,Yes,161,2.0,0-10,cold
448,19/12/2017,16,-1.8,31,3.1,0.0,2.0,Winter,No Holiday,Yes,279,70.0,0-100,cold
449,19/12/2017,17,-2.7,35,1.8,0.0,2.0,Winter,No Holiday,Yes,9,31.0,0-100,cold
450,19/12/2017,18,-3.8,42,3.3,0.0,2.0,Winter,No Holiday,Yes,164,60.0,0-100,cold
451,19/12/2017,19,-4.5,51,2.0,0.0,2.0,Winter,No Holiday,Yes,67,77.0,0-100,cold
452,19/12/2017,20,-4.9,55,2.0,0.0,2.0,Winter,No Holiday,Yes,203,10.0,0-100,cold
453,19/12/2017,21,-5.0,57,1.9,0.0,2.0,Winter,No Holiday,Yes,130,60.0,0-100,cold
454,19/12/2017,22,-5.5,56,1.5,0.0,2.0,Winter,No Holiday,Yes,155,35.0,0-100,frost
455,19/12/2017,23,-5.8,57,1.7,0.0,2.0,Winter,No Holiday,Yes,267,50.0,0-100,frost
456,20/12/2017,0,-6.5,63,1.5,0.0,2.0,Winter,No Holiday,Yes,163,10.0,0-10,frost
457,20/12/2017,1,-7.3,67,1.1,0.0,2.0,Winter,No Holiday,Yes,226,6.0,0-10,frost
458,20/12/2017,2,-7.8,68,0.9,0.0,2.0,Winter,No Holiday,Yes,102,4.0,0-10,frost
459,20/12/2017,3,,70,1.3,0.0,2.0,Winter,No Holiday,Yes,17,78.0,0-100,
460,20/12/2017,4,-8.5,73,1.0,0.0,2.0,Winter,No Holiday,Yes,15,37.0,0-100,frost
461,20/12/2017,5,-8.3,67,0.9,0.0,2.0,Winter,No Holiday,Yes,70,10.0,0-100,frost
462,20/12/2017,6,-8.2,66,0.9,0.0,2.0,Winter,No Holiday,Yes,162,47.0,0-100,frost
463,20/12/2017,7,-8.1,67,0.9,0.0,2.0,Winter,No Holiday,Yes,208,10.0,0-100,frost
464,20/12/2017,8,-7.8,65,1.1,0.0,2.0,Winter,No Holiday,Yes,735,6.0,0-10,frost
465,20/12/2017,9,-6.7,62,1.1,0.0,2.0,Winter,No Holiday,Yes,261,4.0,0-10,frost
466,20/12/2017,10,-5.4,56,1.1,0.0,2.0,Winter,No Holiday,Yes,246,44.0,0-100,frost
467,20/12/2017,11,-4.2,51,1.1,0.0,1.9,Winter,No Holiday,Yes,167,10.0,0-100,cold
468,20/12/2017,12,-3.2,49,1.3,0.0,1.9,Winter,No Holiday,Yes,327,10.0,0-100,cold
469,20/12/2017,13,-1.3,43,1.0,0.0,1.7,Winter,No Holiday,Yes,219,6.0,0-10,cold
470,20/12/2017,14,-0.5,44,1.0,0.0,1.7,Winter,No Holiday,Yes,412,10.0,0-100,cold
471,20/12/2017,15,-0.2,45,1.0,0.0,1.6,Winter,No Holiday,Yes,191,9.0,0-10,cold
472,20/12/2017,16,-0.5,48,1.1,0.0,1.6,Winter,No Holiday,Yes,251,8.0,0-10,cold
473,20/12/2017,17,-0.9,70,1.1,0.0,2.2,Winter,No Holiday,Yes,239,76.0,0-100,cold
474,20/12/2017,18,-1.4,79,1.6,0.1,2.2,Winter,No Holiday,Yes,65,31.0,0-100,cold
475,20/12/2017,19,-1.5,81,1.8,0.0,2.2,Winter,No Holiday,Yes,191,4.0,0-10,cold
476,20/12/2017,20,-1.9,86,0.9,0.0,2.4,Winter,No Holiday,Yes,152,88.0,0-100,cold
477,20/12/2017,21,-2.0,83,1.2,0.1,2.4,Winter,No Holiday,Yes,220,10.0,0-100,cold
478,20/12/2017,22,-1.6,82,0.4,0.0,2.3,Winter,No Holiday,Yes,168,38.0,0-100,cold
479,20/12/2017,23,-1.1,87,1.4,0.0,2.2,Winter,No Holiday,Yes,136,5.0,0-10,cold
480,21/12/2017,0,-1.3,90,2.0,0.0,2.2,Winter,No Holiday,Yes,146,8.0,0-10,cold
481,21/12/2017,1,-1.8,90,1.6,0.0,2.2,Winter,No Holiday,Yes,153,7.0,0-10,cold
482,21/12/2017,2,-2.2,88,1.4,0.0,2.2,Winter,No Holiday,Yes,144,10.0,0-100,cold
483,21/12/2017,3,-2.9,89,1.3,0.0,2.2,Winter,No Holiday,Yes,116,4.0,0-10,cold
484,21/12/2017,4,-3.6,91,1.2,0.0,2.2,Winter,No Holiday,Yes,85,9.0,0-10,cold
485,21/12/2017,5,-4.3,91,1.5,0.0,2.2,Winter,No Holiday,Yes,30,45.0,0-100,cold
486,21/12/2017,6,-4.8,91,1.1,0.0,2.2,Winter,No Holiday,Yes,104,10.0,0-100,cold
487,21/12/2017,7,-5.3,90,1.1,0.0,2.2,Winter,No Holiday,Yes,92,10.0,0-10,frost
488,21/12/2017,8,-5.6,89,0.9,0.0,2.2,Winter,No Holiday,Yes,480,90.0,0-100,frost
489,21/12/2017,9,-5.3,88,0.4,0.0,2.2,Winter,No Holiday,Yes,412,10.0,0-100,frost
